ANZSCO code,Occupation,Year,Metric,Value
7312,Bus and Coach Drivers,,Age 55 - 59,17.6
7313,Train and Tram Drivers,,Age 55 - 59,17.1
7321,Delivery Drivers,,Age 55 - 59,9.2
7331,Truck Drivers,,Age 55 - 59,13.7
7411,Storepersons,,Age 55 - 59,8.7
8111,Car Detailers,,Age 55 - 59,7.2
8112,Commercial Cleaners,,Age 55 - 59,13.5
8113,Domestic Cleaners,,Age 55 - 59,12.7
8114,Housekeepers,,Age 55 - 59,10.1
8115,Laundry Workers,,Age 55 - 59,15.8
8116,Other Cleaners,,Age 55 - 59,11.0
8211,Building and Plumbing Labourers,,Age 55 - 59,6.5
8212,Concreters,,Age 55 - 59,6.2
8213,Fencers,,Age 55 - 59,9.5
8214,Insulation and Home Improvement Installers,,Age 55 - 59,7.8
8215,Paving and Surfacing Labourers,,Age 55 - 59,10.8
8216,Railway Track Workers,,Age 55 - 59,13.8
8217,Structural Steel Construction Workers,,Age 55 - 59,5.2
8219,Other Construction and Mining Labourers,,Age 55 - 59,6.4
8311,Food and Drink Factory Workers,,Age 55 - 59,10.2
8312,"Meat Boners and Slicers, and Slaughterers",,Age 55 - 59,4.5
8313,"Meat, Poultry and Seafood Process Workers",,Age 55 - 59,7.6
8321,Packers,,Age 55 - 59,9.0
8322,Product Assemblers,,Age 55 - 59,12.4
8391,Metal Engineering Process Workers,,Age 55 - 59,10.5
8392,Plastics and Rubber Factory Workers,,Age 55 - 59,13.7
8393,Product Quality Controllers,,Age 55 - 59,11.4
8394,Timber and Wood Process Workers,,Age 55 - 59,9.8
8399,Other Factory Process Workers,,Age 55 - 59,10.0
8411,Aquaculture Workers,,Age 55 - 59,7.4
8412,Crop Farm Workers,,Age 55 - 59,8.4
8413,Forestry and Logging Workers,,Age 55 - 59,8.5
8414,Garden and Nursery Labourers,,Age 55 - 59,10.6
8415,Livestock Farm Workers,,Age 55 - 59,6.9
8416,Mixed Crop and Livestock Farm Workers,,Age 55 - 59,8.7
8419,"Other Farm, Forestry and Garden Workers",,Age 55 - 59,11.0
8511,Fast Food Cooks,,Age 55 - 59,2.2
8512,Food Trades Assistants,,Age 55 - 59,6.9
8513,Kitchenhands,,Age 55 - 59,6.9
8911,Freight and Furniture Handlers,,Age 55 - 59,8.3
8912,Shelf Fillers,,Age 55 - 59,4.4
8991,Caretakers,,Age 55 - 59,17.6
8992,Deck and Fishing Hands,,Age 55 - 59,9.8
8993,Handypersons,,Age 55 - 59,16.2
8994,Motor Vehicle Parts and Accessories Fitters,,Age 55 - 59,5.9
8995,Printing Assistants and Table Workers,,Age 55 - 59,13.7
8996,Recycling and Rubbish Collectors,,Age 55 - 59,12.2
8997,Vending Machine Attendants,,Age 55 - 59,8.8
8999,Other Miscellaneous Labourers,,Age 55 - 59,9.7
1111,Chief Executives and Managing Directors,,Age 60 - 64,10.2
1112,General Managers,,Age 60 - 64,6.9
1113,Legislators,,Age 60 - 64,14.2
1211,Aquaculture Farmers,,Age 60 - 64,8.8
1212,Crop Farmers,,Age 60 - 64,11.3
1213,Livestock Farmers,,Age 60 - 64,13.0
1214,Mixed Crop and Livestock Farmers,,Age 60 - 64,12.7
1311,"Advertising, Public Relations and Sales Manager",,Age 60 - 64,3.9
1321,Corporate Services Managers,,Age 60 - 64,7.6
1322,Finance Managers,,Age 60 - 64,5.5
1323,Human Resource Managers,,Age 60 - 64,5.0
1324,Policy and Planning Managers,,Age 60 - 64,4.9
1332,Engineering Managers,,Age 60 - 64,6.5
1333,"Importers, Exporters and Wholesalers",,Age 60 - 64,8.7
1336,"Supply, Distribution and Procurement Managers",,Age 60 - 64,6.0
1341,Child Care Centre Managers,,Age 60 - 64,4.3
1342,Health and Welfare Services Managers,,Age 60 - 64,9.3
1343,School Principals,,Age 60 - 64,10.9
1344,Other Education Managers,,Age 60 - 64,10.0
1351,ICT Managers,,Age 60 - 64,3.5
1391,Commissioned Officers (Management),,Age 60 - 64,2.9
1392,Senior Non-Commissioned Defence Force Officers,,Age 60 - 64,1.3
1399,Other Specialist Managers,,Age 60 - 64,6.0
1411,Cafe and Restaurant Managers,,Age 60 - 64,4.8
1412,Caravan Park and Camping Ground Managers,,Age 60 - 64,15.7
1413,Hotel and Motel Managers,,Age 60 - 64,8.6
1414,Licensed Club Managers,,Age 60 - 64,7.1
1419,Other Accommodation and Hospitality Managers,,Age 60 - 64,15.6
1421,Retail Managers,,Age 60 - 64,5.8
1491,"Amusement, Fitness and Sports Centre Managers",,Age 60 - 64,3.4
1492,"Call, Contact Centre & Customer Service Managers",,Age 60 - 64,4.6
1493,Conference and Event Organisers,,Age 60 - 64,2.6
1494,Transport Services Managers,,Age 60 - 64,9.8
1499,"Other Hospitality, Retail and Service Managers",,Age 60 - 64,7.7
2111,"Actors, Dancers and Other Entertainers",,Age 60 - 64,3.6
2112,Music Professionals,,Age 60 - 64,5.8
2113,Photographers,,Age 60 - 64,3.7
2114,Visual Arts and Crafts Professionals,,Age 60 - 64,11.5
2121,"Artistic Directors, Media Producers & Presenters",,Age 60 - 64,3.6
2122,"Authors, and Book and Script Editors",,Age 60 - 64,8.0
2123,"Film, Television, Radio and Stage Directors",,Age 60 - 64,3.4
2124,Journalists and Other Writers,,Age 60 - 64,5.2
2211,Accountants,,Age 60 - 64,4.6
2212,"Auditors, Company Secretaries and Corporate Treasurers",,Age 60 - 64,4.6
2221,Financial Brokers,,Age 60 - 64,6.5
2222,Financial Dealers,,Age 60 - 64,3.0
2223,Financial Investment Advisers and Managers,,Age 60 - 64,5.5
2231,Human Resource Professionals,,Age 60 - 64,3.6
2232,ICT Trainers,,Age 60 - 64,7.0
2233,Training and Development Professionals,,Age 60 - 64,6.3
2241,"Actuaries, Mathematicians and Statisticians",,Age 60 - 64,3.6
2242,"Archivists, Curators and Records Managers",,Age 60 - 64,8.4
2243,Economists,,Age 60 - 64,4.1
2244,Intelligence and Policy Analysts,,Age 60 - 64,3.7
2245,Land Economists and Valuers,,Age 60 - 64,6.7
2246,Librarians,,Age 60 - 64,13.2
2247,Management and Organisation Analysts,,Age 60 - 64,5.8
2249,Other Information and Organisation Professionals,,Age 60 - 64,5.4
2251,Advertising and Marketing Professionals,,Age 60 - 64,2.1
2252,ICT Sales Professionals,,Age 60 - 64,2.6
2253,Public Relations Professionals,,Age 60 - 64,2.5
2254,Technical Sales Representatives,,Age 60 - 64,6.0
2311,Air Transport Professionals,,Age 60 - 64,4.3
2312,Marine Transport Professionals,,Age 60 - 64,8.6
2321,Architects and Landscape Architects,,Age 60 - 64,5.7
2322,Surveyors and Spatial Scientists,,Age 60 - 64,7.0
2323,"Fashion, Industrial and Jewellery Designers",,Age 60 - 64,2.6
2324,"Graphic and Web Designers, and Illustrators",,Age 60 - 64,1.9
2325,Interior Designers,,Age 60 - 64,4.1
2326,Urban and Regional Planners,,Age 60 - 64,4.6
2331,Chemical and Materials Engineers,,Age 60 - 64,4.5
2332,Civil Engineering Professionals,,Age 60 - 64,5.0
2333,Electrical Engineers,,Age 60 - 64,5.0
2334,Electronics Engineers,,Age 60 - 64,6.8
2335,"Industrial, Mechanical and Production Engineers",,Age 60 - 64,4.6
2336,Mining Engineers,,Age 60 - 64,3.5
2339,Other Engineering Professionals,,Age 60 - 64,3.9
2341,Agricultural and Forestry Scientists,,Age 60 - 64,7.7
2342,"Chemists, and Food and Wine Scientists",,Age 60 - 64,5.3
2343,Environmental Scientists,,Age 60 - 64,4.3
2344,"Geologists, Geophysicists and Hydrogeologists",,Age 60 - 64,5.4
2345,Life Scientists,,Age 60 - 64,5.1
2346,Medical Laboratory Scientists,,Age 60 - 64,4.9
2347,Veterinarians,,Age 60 - 64,4.8
2349,Other Natural and Physical Science Professionals,,Age 60 - 64,3.8
2411,Early Childhood (Pre-primary School) Teachers,,Age 60 - 64,4.4
2412,Primary School Teachers,,Age 60 - 64,6.7
2413,Middle School Teachers,,Age 60 - 64,4.6
2414,Secondary School Teachers,,Age 60 - 64,7.8
2415,Special Education Teachers,,Age 60 - 64,9.9
2421,University Lecturers and Tutors,,Age 60 - 64,8.7
2422,Vocational Education Teachers,,Age 60 - 64,11.7
2491,Education Advisers and Reviewers,,Age 60 - 64,9.7
2492,Private Tutors and Teachers,,Age 60 - 64,6.3
2493,Teachers of English to Speakers of Other Languages,,Age 60 - 64,12.8
2511,Nutrition Professionals,,Age 60 - 64,2.6
2512,Medical Imaging Professionals,,Age 60 - 64,4.6
2513,Occupational & Environmental Health Professionals,,Age 60 - 64,6.8
2514,Optometrists and Orthoptists,,Age 60 - 64,5.3
2515,Pharmacists,,Age 60 - 64,3.6
2519,Other Health Diagnostic & Promotion Professionals,,Age 60 - 64,7.2
2521,Chiropractors and Osteopaths,,Age 60 - 64,3.9
2522,Complementary Health Therapists,,Age 60 - 64,10.3
2523,Dental Practitioners,,Age 60 - 64,6.6
2524,Occupational Therapists,,Age 60 - 64,2.3
2525,Physiotherapists,,Age 60 - 64,3.7
2526,Podiatrists,,Age 60 - 64,2.5
2527,Audiologists and Speech Pathologists,,Age 60 - 64,2.7
2531,General Practitioners and Resident Medical Officers,,Age 60 - 64,7.1
2532,Anaesthetists,,Age 60 - 64,6.7
2533,Specialist Physicians,,Age 60 - 64,6.4
2534,Psychiatrists,,Age 60 - 64,9.1
2535,Surgeons,,Age 60 - 64,6.3
2539,Other Medical Practitioners,,Age 60 - 64,6.1
2541,Midwives,,Age 60 - 64,8.9
2542,Nurse Educators and Researchers,,Age 60 - 64,6.8
2543,Nurse Managers,,Age 60 - 64,9.2
2544,Registered Nurses,,Age 60 - 64,7.9
2611,ICT Business and Systems Analysts,,Age 60 - 64,3.3
2612,Multimedia Specialists and Web Developers,,Age 60 - 64,1.0
2613,Software and Applications Programmers,,Age 60 - 64,2.5
2621,Database & Systems Administrators & ICT Security,,Age 60 - 64,3.6
2631,Computer Network Professionals,,Age 60 - 64,2.5
2632,ICT Support and Test Engineers,,Age 60 - 64,2.4
2633,Telecommunications Engineering Professionals,,Age 60 - 64,3.7
2711,Barristers,,Age 60 - 64,9.4
2712,Judicial and Other Legal Professionals,,Age 60 - 64,10.2
2713,Solicitors,,Age 60 - 64,5.9
2721,Counsellors,,Age 60 - 64,9.1
2722,Ministers of Religion,,Age 60 - 64,12.0
2723,Psychologists and Psychotherapists,,Age 60 - 64,8.3
2724,Social Professionals,,Age 60 - 64,9.1
2725,Social Workers,,Age 60 - 64,7.1
2726,"Welfare, Recreation and Community Arts Workers",,Age 60 - 64,7.0
3111,Agricultural Technicians,,Age 60 - 64,6.3
3112,Medical Technicians,,Age 60 - 64,6.0
3113,Primary Products Inspectors,,Age 60 - 64,8.2
3114,Science Technicians,,Age 60 - 64,7.0
3121,"Architectural, Building & Surveying Technicians",,Age 60 - 64,6.3
3122,Civil Engineering Draftspersons and Technicians,,Age 60 - 64,6.1
3123,"Electrical Engineering Draftspersons, Technicians",,Age 60 - 64,6.2
3124,"Electronic Engineering Draftspersons, Technicians",,Age 60 - 64,7.6
3125,"Mechanical Engineering Draftspersons, Technicians",,Age 60 - 64,7.1
3126,Safety Inspectors,,Age 60 - 64,10.7
3129,Other Building and Engineering Technicians,,Age 60 - 64,5.1
3131,ICT Support Technicians,,Age 60 - 64,3.1
3132,Telecommunications Technical Specialists,,Age 60 - 64,7.0
3211,Automotive Electricians,,Age 60 - 64,4.8
3212,Motor Mechanics,,Age 60 - 64,5.1
3221,"Metal Casting, Forging & Finishing Trades",,Age 60 - 64,7.6
3222,Sheetmetal Trades Workers,,Age 60 - 64,5.9
3223,Structural Steel and Welding Trades Workers,,Age 60 - 64,4.6
3231,Aircraft Maintenance Engineers,,Age 60 - 64,4.4
3232,Metal Fitters and Machinists,,Age 60 - 64,5.5
3233,Precision Metal Trades Workers,,Age 60 - 64,7.4
3234,Toolmakers and Engineering Patternmakers,,Age 60 - 64,12.4
3241,Panelbeaters,,Age 60 - 64,6.1
3242,Vehicle Body Builders and Trimmers,,Age 60 - 64,7.0
3243,Vehicle Painters,,Age 60 - 64,3.7
3311,Bricklayers and Stonemasons,,Age 60 - 64,5.6
3312,Carpenters and Joiners,,Age 60 - 64,4.0
3321,Floor Finishers,,Age 60 - 64,5.7
3322,Painting Trades Workers,,Age 60 - 64,6.9
3331,Glaziers,,Age 60 - 64,4.1
3332,Plasterers,,Age 60 - 64,3.6
3333,Roof Tilers,,Age 60 - 64,3.7
3334,Wall and Floor Tilers,,Age 60 - 64,3.8
3341,Plumbers,,Age 60 - 64,4.3
3411,Electricians,,Age 60 - 64,4.5
3421,Airconditioning and Refrigeration Mechanics,,Age 60 - 64,3.6
3422,Electrical Distribution Trades Workers,,Age 60 - 64,3.3
3423,Electronics Trades Workers,,Age 60 - 64,5.6
3424,Telecommunications Trades Workers,,Age 60 - 64,6.4
3511,Bakers and Pastrycooks,,Age 60 - 64,3.3
3512,Butchers and Smallgoods Makers,,Age 60 - 64,6.4
3513,Chefs,,Age 60 - 64,2.9
3514,Cooks,,Age 60 - 64,5.3
3611,Animal Attendants and Trainers,,Age 60 - 64,5.1
3612,Shearers,,Age 60 - 64,3.8
3613,Veterinary Nurses,,Age 60 - 64,0.9
3621,Florists,,Age 60 - 64,4.7
3622,Gardeners,,Age 60 - 64,6.7
3623,Greenkeepers,,Age 60 - 64,10.1
3624,Nurserypersons,,Age 60 - 64,9.7
3911,Hairdressers,,Age 60 - 64,3.1
3921,"Binders, Finishers and Screen Printers",,Age 60 - 64,8.0
3922,Graphic Pre-press Trades Workers,,Age 60 - 64,6.4
3923,Printers,,Age 60 - 64,7.8
3931,Canvas and Leather Goods Makers,,Age 60 - 64,9.6
3932,Clothing Trades Workers,,Age 60 - 64,11.5
3933,Upholsterers,,Age 60 - 64,11.7
3941,Cabinetmakers,,Age 60 - 64,4.4
3942,Wood Machinists and Other Wood Trades Workers,,Age 60 - 64,10.5
3991,Boat Builders and Shipwrights,,Age 60 - 64,6.0
3992,"Chemical, Gas, Petroleum & Power Plant Operators",,Age 60 - 64,6.4
3993,"Gallery, Library and Museum Technicians",,Age 60 - 64,12.6
3994,Jewellers,,Age 60 - 64,9.7
3995,Performing Arts Technicians,,Age 60 - 64,3.7
3996,Signwriters,,Age 60 - 64,6.3
3999,Other Technicians and Trades Workers,,Age 60 - 64,5.8
4111,Ambulance Officers and Paramedics,,Age 60 - 64,3.9
4112,"Dental Hygienists, Technicians and Therapists",,Age 60 - 64,5.1
4113,Diversional Therapists,,Age 60 - 64,13.8
4114,Enrolled and Mothercraft Nurses,,Age 60 - 64,9.0
4115,Indigenous Health Workers,,Age 60 - 64,6.1
4116,Massage Therapists,,Age 60 - 64,5.1
4117,Welfare Support Workers,,Age 60 - 64,6.9
4211,Child Carers,,Age 60 - 64,3.3
4221,Education Aides,,Age 60 - 64,6.7
4231,Aged and Disabled Carers,,Age 60 - 64,9.9
4232,Dental Assistants,,Age 60 - 64,2.3
4233,Nursing Support and Personal Care Workers,,Age 60 - 64,7.9
4234,Special Care Workers,,Age 60 - 64,6.7
4311,Bar Attendants and Baristas,,Age 60 - 64,1.7
4312,Cafe Workers,,Age 60 - 64,2.9
4313,Gaming Workers,,Age 60 - 64,2.4
4314,Hotel Service Managers,,Age 60 - 64,4.2
4315,Waiters,,Age 60 - 64,1.1
4319,Other Hospitality Workers,,Age 60 - 64,3.3
4411,Defence Force Members - Other Ranks,,Age 60 - 64,0.3
4412,Fire and Emergency Workers,,Age 60 - 64,4.5
4413,Police,,Age 60 - 64,1.2
4421,Prison Officers,,Age 60 - 64,7.5
4422,Security Officers and Guards,,Age 60 - 64,7.0
4511,Beauty Therapists,,Age 60 - 64,1.4
4512,Driving Instructors,,Age 60 - 64,13.6
4513,Funeral Workers,,Age 60 - 64,13.2
4514,"Gallery, Museum and Tour Guides",,Age 60 - 64,7.1
4515,Personal Care Consultants,,Age 60 - 64,6.9
4516,Tourism and Travel Advisers,,Age 60 - 64,4.1
4517,Travel Attendants,,Age 60 - 64,2.2
4518,Other Personal Service Workers,,Age 60 - 64,8.0
4521,Fitness Instructors,,Age 60 - 64,2.6
4522,Outdoor Adventure Guides,,Age 60 - 64,2.6
4523,"Sports Coaches, Instructors and Officials",,Age 60 - 64,2.1
4524,Sportspersons,,Age 60 - 64,1.4
5111,"Contract, Program and Project Administrators",,Age 60 - 64,5.0
5121,Office Managers,,Age 60 - 64,8.0
5122,Practice Managers,,Age 60 - 64,8.6
5211,Personal Assistants,,Age 60 - 64,5.9
5212,Secretaries,,Age 60 - 64,11.4
5311,General Clerks,,Age 60 - 64,7.4
5321,Keyboard Operators,,Age 60 - 64,7.1
5411,Call or Contact Centre Workers,,Age 60 - 64,4.0
5412,Information Officers,,Age 60 - 64,5.2
5421,Receptionists,,Age 60 - 64,7.4
5511,Accounting Clerks,,Age 60 - 64,6.9
5512,Bookkeepers,,Age 60 - 64,9.5
5513,Payroll Clerks,,Age 60 - 64,6.8
5521,Bank Workers,,Age 60 - 64,4.5
5522,Credit and Loans Officers,,Age 60 - 64,3.7
5523,"Insurance, Money Market and Statistical Clerks",,Age 60 - 64,4.1
5611,Betting Clerks,,Age 60 - 64,11.8
5612,Couriers and Postal Deliverers,,Age 60 - 64,11.3
5613,Filing and Registry Clerks,,Age 60 - 64,7.5
5614,Mail Sorters,,Age 60 - 64,11.7
5615,Survey Interviewers,,Age 60 - 64,11.4
5616,Switchboard Operators,,Age 60 - 64,10.4
5619,Other Clerical and Office Support Workers,,Age 60 - 64,10.4
5911,Purchasing and Supply Logistics Clerks,,Age 60 - 64,5.5
5912,Transport and Despatch Clerks,,Age 60 - 64,5.9
5991,Conveyancers and Legal Executives,,Age 60 - 64,4.9
5992,Court and Legal Clerks,,Age 60 - 64,5.6
5993,Debt Collectors,,Age 60 - 64,5.2
5994,Human Resource Clerks,,Age 60 - 64,5.0
5995,Inspectors and Regulatory Officers,,Age 60 - 64,6.4
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",,Age 60 - 64,8.2
5997,Library Assistants,,Age 60 - 64,11.8
5999,Other Clerical & Administrative Workers,,Age 60 - 64,7.2
6111,"Auctioneers, and Stock and Station Agents",,Age 60 - 64,8.4
6112,Insurance Agents,,Age 60 - 64,3.9
6113,Sales Representatives,,Age 60 - 64,5.6
6121,Real Estate Sales Agents,,Age 60 - 64,7.4
6211,Sales Assistants (General),,Age 60 - 64,4.1
6212,ICT Sales Assistants,,Age 60 - 64,2.2
6213,Motor Vehicle and Vehicle Parts Salespersons,,Age 60 - 64,6.2
6214,Pharmacy Sales Assistants,,Age 60 - 64,4.1
6215,Retail Supervisors,,Age 60 - 64,3.0
6216,Service Station Attendants,,Age 60 - 64,4.4
6217,Street Vendors and Related Salespersons,,Age 60 - 64,7.5
6219,Other Sales Assistants and Salespersons,,Age 60 - 64,6.2
6311,Checkout Operators and Office Cashiers,,Age 60 - 64,3.0
6391,Models and Sales Demonstrators,,Age 60 - 64,8.1
6392,Retail and Wool Buyers,,Age 60 - 64,3.3
6393,Telemarketers,,Age 60 - 64,6.7
6394,Ticket Salespersons,,Age 60 - 64,4.2
6395,Visual Merchandisers,,Age 60 - 64,3.4
6399,Other Sales Support Workers,,Age 60 - 64,4.5
7111,"Clay, Concrete, Glass & Stone Machine Operators",,Age 60 - 64,5.1
7112,Industrial Spraypainters,,Age 60 - 64,4.6
7113,Paper and Wood Processing Machine Operators,,Age 60 - 64,6.8
7114,Photographic Developers and Printers,,Age 60 - 64,5.1
7115,Plastics and Rubber Production Machine Operators,,Age 60 - 64,7.0
7116,Sewing Machinists,,Age 60 - 64,13.6
7117,Textile & Footwear Production Machine Operators,,Age 60 - 64,10.4
7119,Other Machine Operators,,Age 60 - 64,7.2
7121,"Crane, Hoist and Lift Operators",,Age 60 - 64,6.5
7122,"Drillers, Miners and Shot Firers",,Age 60 - 64,3.9
7123,Engineering Production Workers,,Age 60 - 64,6.6
7129,Other Stationary Plant Operators,,Age 60 - 64,7.6
7211,"Agricultural, Forestry & Horticultural Operators",,Age 60 - 64,8.0
7212,Earthmoving Plant Operators,,Age 60 - 64,8.1
7213,Forklift Drivers,,Age 60 - 64,6.0
7219,Other Mobile Plant Operators,,Age 60 - 64,5.6
7311,Automobile Drivers,,Age 60 - 64,10.7
7312,Bus and Coach Drivers,,Age 60 - 64,18.0
7313,Train and Tram Drivers,,Age 60 - 64,9.1
7321,Delivery Drivers,,Age 60 - 64,7.4
7331,Truck Drivers,,Age 60 - 64,9.7
7411,Storepersons,,Age 60 - 64,5.5
8111,Car Detailers,,Age 60 - 64,5.3
8112,Commercial Cleaners,,Age 60 - 64,10.7
8113,Domestic Cleaners,,Age 60 - 64,9.4
8114,Housekeepers,,Age 60 - 64,6.5
8115,Laundry Workers,,Age 60 - 64,11.5
8116,Other Cleaners,,Age 60 - 64,8.2
8211,Building and Plumbing Labourers,,Age 60 - 64,3.7
8212,Concreters,,Age 60 - 64,3.7
8213,Fencers,,Age 60 - 64,6.5
8214,Insulation and Home Improvement Installers,,Age 60 - 64,5.3
8215,Paving and Surfacing Labourers,,Age 60 - 64,7.3
8216,Railway Track Workers,,Age 60 - 64,7.5
8217,Structural Steel Construction Workers,,Age 60 - 64,2.3
8219,Other Construction and Mining Labourers,,Age 60 - 64,3.9
8311,Food and Drink Factory Workers,,Age 60 - 64,6.0
8312,"Meat Boners and Slicers, and Slaughterers",,Age 60 - 64,2.7
8313,"Meat, Poultry and Seafood Process Workers",,Age 60 - 64,3.8
8321,Packers,,Age 60 - 64,5.5
8322,Product Assemblers,,Age 60 - 64,7.7
8391,Metal Engineering Process Workers,,Age 60 - 64,6.7
8392,Plastics and Rubber Factory Workers,,Age 60 - 64,7.0
8393,Product Quality Controllers,,Age 60 - 64,7.6
8394,Timber and Wood Process Workers,,Age 60 - 64,5.6
8399,Other Factory Process Workers,,Age 60 - 64,6.1
8411,Aquaculture Workers,,Age 60 - 64,4.6
8412,Crop Farm Workers,,Age 60 - 64,6.4
8413,Forestry and Logging Workers,,Age 60 - 64,6.3
8414,Garden and Nursery Labourers,,Age 60 - 64,8.1
8415,Livestock Farm Workers,,Age 60 - 64,5.3
8416,Mixed Crop and Livestock Farm Workers,,Age 60 - 64,7.1
8419,"Other Farm, Forestry and Garden Workers",,Age 60 - 64,7.2
8511,Fast Food Cooks,,Age 60 - 64,1.3
8512,Food Trades Assistants,,Age 60 - 64,4.5
8513,Kitchenhands,,Age 60 - 64,4.7
8911,Freight and Furniture Handlers,,Age 60 - 64,5.1
8912,Shelf Fillers,,Age 60 - 64,2.8
8991,Caretakers,,Age 60 - 64,17.7
8992,Deck and Fishing Hands,,Age 60 - 64,6.1
8993,Handypersons,,Age 60 - 64,13.5
8994,Motor Vehicle Parts and Accessories Fitters,,Age 60 - 64,3.0
8995,Printing Assistants and Table Workers,,Age 60 - 64,8.8
8996,Recycling and Rubbish Collectors,,Age 60 - 64,8.4
8997,Vending Machine Attendants,,Age 60 - 64,6.4
8999,Other Miscellaneous Labourers,,Age 60 - 64,8.3
1111,Chief Executives and Managing Directors,,Age 65 +,10.1
1112,General Managers,,Age 65 +,5.7
1113,Legislators,,Age 65 +,18.8
1211,Aquaculture Farmers,,Age 65 +,10.0
1212,Crop Farmers,,Age 65 +,18.7
1213,Livestock Farmers,,Age 65 +,31.0
1214,Mixed Crop and Livestock Farmers,,Age 65 +,24.5
1311,"Advertising, Public Relations and Sales Manager",,Age 65 +,2.3
1321,Corporate Services Managers,,Age 65 +,3.5
1322,Finance Managers,,Age 65 +,3.7
1323,Human Resource Managers,,Age 65 +,2.2
1324,Policy and Planning Managers,,Age 65 +,1.9
1332,Engineering Managers,,Age 65 +,3.9
1333,"Importers, Exporters and Wholesalers",,Age 65 +,10.0
1336,"Supply, Distribution and Procurement Managers",,Age 65 +,2.9
1341,Child Care Centre Managers,,Age 65 +,2.3
